aspect_id,performance_id,aspect_desc,section,judge,total_score
450ca0c29c,4290d9ff69,3Lo,elements,J2,5.61
450ca0c29c,4290d9ff69,3Lo,elements,J3,6.3100000000000005
450ca0c29c,4290d9ff69,3Lo,elements,J4,6.3100000000000005
450ca0c29c,4290d9ff69,3Lo,elements,J5,5.61
450ca0c29c,4290d9ff69,3Lo,elements,J6,6.3100000000000005
450ca0c29c,4290d9ff69,3Lo,elements,J7,6.3100000000000005
450ca0c29c,4290d9ff69,3Lo,elements,J8,6.3100000000000005
450ca0c29c,4290d9ff69,3Lo,elements,J9,6.3100000000000005
451c7abb0e,808d4cb61a,RoLi4,elements,J1,5.7
451c7abb0e,808d4cb61a,RoLi4,elements,J2,5.7
451c7abb0e,808d4cb61a,RoLi4,elements,J3,5.7
451c7abb0e,808d4cb61a,RoLi4,elements,J4,5.7
451c7abb0e,808d4cb61a,RoLi4,elements,J5,5.7
451c7abb0e,808d4cb61a,RoLi4,elements,J6,5.7
451c7abb0e,808d4cb61a,RoLi4,elements,J7,5.7
451c7abb0e,808d4cb61a,RoLi4,elements,J8,6.3
451c7abb0e,808d4cb61a,RoLi4,elements,J9,6.3
4529a40cfb,a24f815012,4T,elements,J1,10.13
4529a40cfb,a24f815012,4T,elements,J2,8.93
4529a40cfb,a24f815012,4T,elements,J3,8.93
4529a40cfb,a24f815012,4T,elements,J4,10.13
4529a40cfb,a24f815012,4T,elements,J5,10.13
4529a40cfb,a24f815012,4T,elements,J6,10.13
4529a40cfb,a24f815012,4T,elements,J7,10.13
4529a40cfb,a24f815012,4T,elements,J8,10.13
4529a40cfb,a24f815012,4T,elements,J9,10.13
4533d28785,7bfaa8fc93,3STh,elements,J1,6.6
4533d28785,7bfaa8fc93,3STh,elements,J2,6.6
4533d28785,7bfaa8fc93,3STh,elements,J3,5.9
4533d28785,7bfaa8fc93,3STh,elements,J4,6.6
4533d28785,7bfaa8fc93,3STh,elements,J5,6.6
4533d28785,7bfaa8fc93,3STh,elements,J6,6.6
4533d28785,7bfaa8fc93,3STh,elements,J7,6.6
4533d28785,7bfaa8fc93,3STh,elements,J8,6.6
4533d28785,7bfaa8fc93,3STh,elements,J9,6.6
453466e00f,6b9aab7995,StSq3,elements,J1,3.8
453466e00f,6b9aab7995,StSq3,elements,J2,4.3
453466e00f,6b9aab7995,StSq3,elements,J3,3.8
453466e00f,6b9aab7995,StSq3,elements,J4,3.3
453466e00f,6b9aab7995,StSq3,elements,J5,3.8
453466e00f,6b9aab7995,StSq3,elements,J6,3.8
453466e00f,6b9aab7995,StSq3,elements,J7,3.8
453466e00f,6b9aab7995,StSq3,elements,J8,3.8
453466e00f,6b9aab7995,StSq3,elements,J9,4.3
4549367ade,5c2bdc264f,3Lz,elements,J1,5.8999999999999995
4549367ade,5c2bdc264f,3Lz,elements,J2,5.8999999999999995
4549367ade,5c2bdc264f,3Lz,elements,J3,5.8999999999999995
4549367ade,5c2bdc264f,3Lz,elements,J4,5.8999999999999995
4549367ade,5c2bdc264f,3Lz,elements,J5,5.8999999999999995
4549367ade,5c2bdc264f,3Lz,elements,J6,5.8999999999999995
4549367ade,5c2bdc264f,3Lz,elements,J7,5.8999999999999995
4549367ade,5c2bdc264f,3Lz,elements,J8,5.8999999999999995
4549367ade,5c2bdc264f,3Lz,elements,J9,6.6
455a714078,84218ca512,3Lo+2Lo,elements,J1,8.29
455a714078,84218ca512,3Lo+2Lo,elements,J2,8.99
455a714078,84218ca512,3Lo+2Lo,elements,J3,8.29
455a714078,84218ca512,3Lo+2Lo,elements,J4,7.59
455a714078,84218ca512,3Lo+2Lo,elements,J5,8.29
455a714078,84218ca512,3Lo+2Lo,elements,J6,8.29
455a714078,84218ca512,3Lo+2Lo,elements,J7,7.59
455a714078,84218ca512,3Lo+2Lo,elements,J8,7.59
455a714078,84218ca512,3Lo+2Lo,elements,J9,8.29
455ea5827b,31dbe07abf,CSSp4,elements,J1,4
455ea5827b,31dbe07abf,CSSp4,elements,J2,4
455ea5827b,31dbe07abf,CSSp4,elements,J3,4.5
455ea5827b,31dbe07abf,CSSp4,elements,J4,4
455ea5827b,31dbe07abf,CSSp4,elements,J5,4
455ea5827b,31dbe07abf,CSSp4,elements,J6,4
455ea5827b,31dbe07abf,CSSp4,elements,J7,3.5
455ea5827b,31dbe07abf,CSSp4,elements,J8,4.5
455ea5827b,31dbe07abf,CSSp4,elements,J9,4
456a9fb54f,e353609da9,3F,elements,J1,6.699999999999999
456a9fb54f,e353609da9,3F,elements,J2,6
456a9fb54f,e353609da9,3F,elements,J3,6
456a9fb54f,e353609da9,3F,elements,J4,6
456a9fb54f,e353609da9,3F,elements,J5,6.699999999999999
456a9fb54f,e353609da9,3F,elements,J6,6
456a9fb54f,e353609da9,3F,elements,J7,6.699999999999999
456a9fb54f,e353609da9,3F,elements,J8,6
456a9fb54f,e353609da9,3F,elements,J9,6
45879e4e11,2580139c00,3A<,elements,J1,5.49
45879e4e11,2580139c00,3A<,elements,J2,5.49
45879e4e11,2580139c00,3A<,elements,J3,5.49
45879e4e11,2580139c00,3A<,elements,J4,5.49
45879e4e11,2580139c00,3A<,elements,J5,4.49
45879e4e11,2580139c00,3A<,elements,J6,5.49
45879e4e11,2580139c00,3A<,elements,J7,5.49
45879e4e11,2580139c00,3A<,elements,J8,5.49
45879e4e11,2580139c00,3A<,elements,J9,5.49
4587d8a83c,86ee683391,CuLi4,elements,J1,5.7
4587d8a83c,86ee683391,CuLi4,elements,J2,5.7
4587d8a83c,86ee683391,CuLi4,elements,J3,5.7
4587d8a83c,86ee683391,CuLi4,elements,J4,5.7
4587d8a83c,86ee683391,CuLi4,elements,J5,5.1
4587d8a83c,86ee683391,CuLi4,elements,J6,5.7
4587d8a83c,86ee683391,CuLi4,elements,J7,5.7
4587d8a83c,86ee683391,CuLi4,elements,J8,5.7
4587d8a83c,86ee683391,CuLi4,elements,J9,6.3
459aea2f9d,e179835a9a,4T,elements,J1,12.33
459aea2f9d,e179835a9a,4T,elements,J2,13.33
459aea2f9d,e179835a9a,4T,elements,J3,12.33
459aea2f9d,e179835a9a,4T,elements,J4,12.33
459aea2f9d,e179835a9a,4T,elements,J5,13.33
459aea2f9d,e179835a9a,4T,elements,J6,11.33
459aea2f9d,e179835a9a,4T,elements,J7,12.33
459aea2f9d,e179835a9a,4T,elements,J8,12.33
459aea2f9d,e179835a9a,4T,elements,J9,12.33
45b3f2529a,e9f4890698,PCoSp4,elements,J1,5.5
45b3f2529a,e9f4890698,PCoSp4,elements,J2,5.5
45b3f2529a,e9f4890698,PCoSp4,elements,J3,5
45b3f2529a,e9f4890698,PCoSp4,elements,J4,5.5
45b3f2529a,e9f4890698,PCoSp4,elements,J5,5.5
45b3f2529a,e9f4890698,PCoSp4,elements,J6,5.5
45b3f2529a,e9f4890698,PCoSp4,elements,J7,5
45b3f2529a,e9f4890698,PCoSp4,elements,J8,5
45b3f2529a,e9f4890698,PCoSp4,elements,J9,5
45d750fbe2,d9998cc2f8,3Li3,elements,J1,3.5
45d750fbe2,d9998cc2f8,3Li3,elements,J2,3
45d750fbe2,d9998cc2f8,3Li3,elements,J3,3
45d750fbe2,d9998cc2f8,3Li3,elements,J4,3.5
45d750fbe2,d9998cc2f8,3Li3,elements,J5,3.5
45d750fbe2,d9998cc2f8,3Li3,elements,J6,3.5
45d750fbe2,d9998cc2f8,3Li3,elements,J7,4
45d750fbe2,d9998cc2f8,3Li3,elements,J8,4
45d750fbe2,d9998cc2f8,3Li3,elements,J9,4
46011847d8,7f58a44aeb,3Lz+3T,elements,J1,11
46011847d8,7f58a44aeb,3Lz+3T,elements,J2,11.700000000000001
46011847d8,7f58a44aeb,3Lz+3T,elements,J3,11
46011847d8,7f58a44aeb,3Lz+3T,elements,J4,11
46011847d8,7f58a44aeb,3Lz+3T,elements,J5,10.3
46011847d8,7f58a44aeb,3Lz+3T,elements,J6,11
46011847d8,7f58a44aeb,3Lz+3T,elements,J7,11
46011847d8,7f58a44aeb,3Lz+3T,elements,J8,11.700000000000001
46011847d8,7f58a44aeb,3Lz+3T,elements,J9,11
4607e71de7,5f732330cd,CCoSp4,elements,J1,4
4607e71de7,5f732330cd,CCoSp4,elements,J2,4
4607e71de7,5f732330cd,CCoSp4,elements,J3,4
4607e71de7,5f732330cd,CCoSp4,elements,J4,4
4607e71de7,5f732330cd,CCoSp4,elements,J5,4
4607e71de7,5f732330cd,CCoSp4,elements,J6,4.5
4607e71de7,5f732330cd,CCoSp4,elements,J7,4.5
4607e71de7,5f732330cd,CCoSp4,elements,J8,4
4607e71de7,5f732330cd,CCoSp4,elements,J9,4.5
460dbed968,ee1aae69e1,3Lo,elements,J1,7.01
460dbed968,ee1aae69e1,3Lo,elements,J2,7.01
460dbed968,ee1aae69e1,3Lo,elements,J3,7.01
460dbed968,ee1aae69e1,3Lo,elements,J4,6.3100000000000005
460dbed968,ee1aae69e1,3Lo,elements,J5,6.3100000000000005
460dbed968,ee1aae69e1,3Lo,elements,J6,6.3100000000000005
460dbed968,ee1aae69e1,3Lo,elements,J7,6.3100000000000005
460dbed968,ee1aae69e1,3Lo,elements,J8,6.3100000000000005
460dbed968,ee1aae69e1,3Lo,elements,J9,6.3100000000000005
4611ca9abd,64240fa732,2A+2T,elements,J1,5.56
4611ca9abd,64240fa732,2A+2T,elements,J2,5.56
4611ca9abd,64240fa732,2A+2T,elements,J3,5.06
4611ca9abd,64240fa732,2A+2T,elements,J4,5.06
4611ca9abd,64240fa732,2A+2T,elements,J5,5.06
4611ca9abd,64240fa732,2A+2T,elements,J6,5.06
4611ca9abd,64240fa732,2A+2T,elements,J7,5.06
4611ca9abd,64240fa732,2A+2T,elements,J8,6.06
4611ca9abd,64240fa732,2A+2T,elements,J9,5.06
4624bc939b,938aa9af70,2A,elements,J1,4.63
4624bc939b,938aa9af70,2A,elements,J2,4.63
4624bc939b,938aa9af70,2A,elements,J3,4.63
4624bc939b,938aa9af70,2A,elements,J4,4.63
4624bc939b,938aa9af70,2A,elements,J5,4.63
4624bc939b,938aa9af70,2A,elements,J6,4.63
4624bc939b,938aa9af70,2A,elements,J7,4.63
4624bc939b,938aa9af70,2A,elements,J8,4.63
4624bc939b,938aa9af70,2A,elements,J9,4.13
467d61d00f,85e473cad1,3S,elements,J1,3.7
467d61d00f,85e473cad1,3S,elements,J2,3.0000000000000004
467d61d00f,85e473cad1,3S,elements,J3,3.7
467d61d00f,85e473cad1,3S,elements,J4,3.0000000000000004
467d61d00f,85e473cad1,3S,elements,J5,3.7
467d61d00f,85e473cad1,3S,elements,J6,3.0000000000000004
467d61d00f,85e473cad1,3S,elements,J7,3.0000000000000004
467d61d00f,85e473cad1,3S,elements,J8,3.7
467d61d00f,85e473cad1,3S,elements,J9,3.0000000000000004
469f8bd03f,7bfaa8fc93,PCoSp4,elements,J1,5.5
469f8bd03f,7bfaa8fc93,PCoSp4,elements,J2,5.5
469f8bd03f,7bfaa8fc93,PCoSp4,elements,J3,5.5
469f8bd03f,7bfaa8fc93,PCoSp4,elements,J4,5.5
469f8bd03f,7bfaa8fc93,PCoSp4,elements,J5,6
469f8bd03f,7bfaa8fc93,PCoSp4,elements,J6,6
469f8bd03f,7bfaa8fc93,PCoSp4,elements,J7,5.5
469f8bd03f,7bfaa8fc93,PCoSp4,elements,J8,6
469f8bd03f,7bfaa8fc93,PCoSp4,elements,J9,5.5
46ab437b5c,d45cd04bdc,FCSp4,elements,J1,3.2
46ab437b5c,d45cd04bdc,FCSp4,elements,J2,3.2
46ab437b5c,d45cd04bdc,FCSp4,elements,J3,3.2
46ab437b5c,d45cd04bdc,FCSp4,elements,J4,2.9000000000000004
46ab437b5c,d45cd04bdc,FCSp4,elements,J5,3.2
46ab437b5c,d45cd04bdc,FCSp4,elements,J6,3.2
46ab437b5c,d45cd04bdc,FCSp4,elements,J7,3.2
46ab437b5c,d45cd04bdc,FCSp4,elements,J8,2.9000000000000004
46ab437b5c,d45cd04bdc,FCSp4,elements,J9,3.2
46f5b59ed4,4754ed4e3b,ChSp1,elements,J1,1.7
46f5b59ed4,4754ed4e3b,ChSp1,elements,J2,3.1
46f5b59ed4,4754ed4e3b,ChSp1,elements,J3,2.4
46f5b59ed4,4754ed4e3b,ChSp1,elements,J4,3.1
46f5b59ed4,4754ed4e3b,ChSp1,elements,J5,3.1
46f5b59ed4,4754ed4e3b,ChSp1,elements,J6,3.1
46f5b59ed4,4754ed4e3b,ChSp1,elements,J7,1.7
46f5b59ed4,4754ed4e3b,ChSp1,elements,J8,2.4
46f5b59ed4,4754ed4e3b,ChSp1,elements,J9,3.1
470584550e,33d68a9a7b,CSSp4,elements,J1,3.5
470584550e,33d68a9a7b,CSSp4,elements,J2,3.5
470584550e,33d68a9a7b,CSSp4,elements,J3,4
470584550e,33d68a9a7b,CSSp4,elements,J4,3.5
470584550e,33d68a9a7b,CSSp4,elements,J5,3
470584550e,33d68a9a7b,CSSp4,elements,J6,3
470584550e,33d68a9a7b,CSSp4,elements,J7,3.5
470584550e,33d68a9a7b,CSSp4,elements,J8,3
470584550e,33d68a9a7b,CSSp4,elements,J9,3.5
4706b926bd,d1b9e60259,2T,elements,J1,1.3
4706b926bd,d1b9e60259,2T,elements,J2,1.5
4706b926bd,d1b9e60259,2T,elements,J3,1.3
4706b926bd,d1b9e60259,2T,elements,J4,1.3
4706b926bd,d1b9e60259,2T,elements,J5,1.3
4706b926bd,d1b9e60259,2T,elements,J6,1.3
4706b926bd,d1b9e60259,2T,elements,J7,1.3
4706b926bd,d1b9e60259,2T,elements,J8,1.3
4706b926bd,d1b9e60259,2T,elements,J9,1.3
47a1c0a593,e353609da9,2A,elements,J1,4.13
47a1c0a593,e353609da9,2A,elements,J2,4.13
47a1c0a593,e353609da9,2A,elements,J3,3.63
47a1c0a593,e353609da9,2A,elements,J4,4.13
47a1c0a593,e353609da9,2A,elements,J5,3.63
47a1c0a593,e353609da9,2A,elements,J6,4.13
47a1c0a593,e353609da9,2A,elements,J7,4.13
47a1c0a593,e353609da9,2A,elements,J8,4.13
47a1c0a593,e353609da9,2A,elements,J9,4.13
47ab5f7e18,a2e9b50361,2A+1Lo<+3S<,elements,J1,5.98
47ab5f7e18,a2e9b50361,2A+1Lo<+3S<,elements,J2,5.98
47ab5f7e18,a2e9b50361,2A+1Lo<+3S<,elements,J3,5.98
47ab5f7e18,a2e9b50361,2A+1Lo<+3S<,elements,J4,6.48
47ab5f7e18,a2e9b50361,2A+1Lo<+3S<,elements,J5,6.48
47ab5f7e18,a2e9b50361,2A+1Lo<+3S<,elements,J6,5.98
47ab5f7e18,a2e9b50361,2A+1Lo<+3S<,elements,J7,5.98
47ab5f7e18,a2e9b50361,2A+1Lo<+3S<,elements,J8,5.98
47ab5f7e18,a2e9b50361,2A+1Lo<+3S<,elements,J9,6.48
47f582a743,cff3930586,CiSt3,elements,J1,10.399999999999999
47f582a743,cff3930586,CiSt3,elements,J2,9.3
47f582a743,cff3930586,CiSt3,elements,J3,10.399999999999999
47f582a743,cff3930586,CiSt3,elements,J4,9.3
47f582a743,cff3930586,CiSt3,elements,J5,10.399999999999999
47f582a743,cff3930586,CiSt3,elements,J6,10.399999999999999
47f582a743,cff3930586,CiSt3,elements,J7,10.399999999999999
47f582a743,cff3930586,CiSt3,elements,J8,9.3
47f582a743,cff3930586,CiSt3,elements,J9,10.399999999999999
47fe5152ff,c93d2a3df3,FCCoSp4,elements,J1,4
47fe5152ff,c93d2a3df3,FCCoSp4,elements,J2,4.5
47fe5152ff,c93d2a3df3,FCCoSp4,elements,J3,4
47fe5152ff,c93d2a3df3,FCCoSp4,elements,J4,4
47fe5152ff,c93d2a3df3,FCCoSp4,elements,J5,4
47fe5152ff,c93d2a3df3,FCCoSp4,elements,J6,4
47fe5152ff,c93d2a3df3,FCCoSp4,elements,J7,4.5
47fe5152ff,c93d2a3df3,FCCoSp4,elements,J8,4.5
47fe5152ff,c93d2a3df3,FCCoSp4,elements,J9,4
48015ad44d,61e3cfa1e0,3S,elements,J1,6.9399999999999995
48015ad44d,61e3cfa1e0,3S,elements,J2,6.24
48015ad44d,61e3cfa1e0,3S,elements,J3,6.24
48015ad44d,61e3cfa1e0,3S,elements,J4,6.24
48015ad44d,61e3cfa1e0,3S,elements,J5,6.24
48015ad44d,61e3cfa1e0,3S,elements,J6,6.9399999999999995
48015ad44d,61e3cfa1e0,3S,elements,J7,6.24
48015ad44d,61e3cfa1e0,3S,elements,J8,6.9399999999999995
48015ad44d,61e3cfa1e0,3S,elements,J9,6.9399999999999995
483bc6279c,b1699c43cb,CCoSp4,elements,J1,4.5
483bc6279c,b1699c43cb,CCoSp4,elements,J2,4.5
483bc6279c,b1699c43cb,CCoSp4,elements,J3,5
483bc6279c,b1699c43cb,CCoSp4,elements,J4,4.5
483bc6279c,b1699c43cb,CCoSp4,elements,J5,4.5
483bc6279c,b1699c43cb,CCoSp4,elements,J6,4.5
483bc6279c,b1699c43cb,CCoSp4,elements,J7,4
483bc6279c,b1699c43cb,CCoSp4,elements,J8,4.5
483bc6279c,b1699c43cb,CCoSp4,elements,J9,4.5
484cf2ab1e,80c4a7d391,1RH4+kpYYY,elements,J1,6.8
484cf2ab1e,80c4a7d391,1RH4+kpYYY,elements,J2,6.8
484cf2ab1e,80c4a7d391,1RH4+kpYYY,elements,J3,6.8
484cf2ab1e,80c4a7d391,1RH4+kpYYY,elements,J4,6.2
484cf2ab1e,80c4a7d391,1RH4+kpYYY,elements,J5,6.2
484cf2ab1e,80c4a7d391,1RH4+kpYYY,elements,J6,6.2
484cf2ab1e,80c4a7d391,1RH4+kpYYY,elements,J7,6.2
484cf2ab1e,80c4a7d391,1RH4+kpYYY,elements,J8,6.2
484cf2ab1e,80c4a7d391,1RH4+kpYYY,elements,J9,6.2
48aba21934,1c6598ff9d,FiDs4,elements,J1,4.9
48aba21934,1c6598ff9d,FiDs4,elements,J2,4.2
48aba21934,1c6598ff9d,FiDs4,elements,J3,4.9
48aba21934,1c6598ff9d,FiDs4,elements,J4,4.9
48aba21934,1c6598ff9d,FiDs4,elements,J5,4.2
48aba21934,1c6598ff9d,FiDs4,elements,J6,4.9
48aba21934,1c6598ff9d,FiDs4,elements,J7,4.9
48aba21934,1c6598ff9d,FiDs4,elements,J8,4.9
48aba21934,1c6598ff9d,FiDs4,elements,J9,4.2
48c497aeae,32d6db03ca,StSq3,elements,J1,3.8
48c497aeae,32d6db03ca,StSq3,elements,J2,3.8
48c497aeae,32d6db03ca,StSq3,elements,J3,3.8
48c497aeae,32d6db03ca,StSq3,elements,J4,3.8
48c497aeae,32d6db03ca,StSq3,elements,J5,3.8
48c497aeae,32d6db03ca,StSq3,elements,J6,3.3
48c497aeae,32d6db03ca,StSq3,elements,J7,3.8
48c497aeae,32d6db03ca,StSq3,elements,J8,3.8
48c497aeae,32d6db03ca,StSq3,elements,J9,4.3
48e85de78c,47f9e8d8ec,3F+3Lo,elements,J1,11.8
48e85de78c,47f9e8d8ec,3F+3Lo,elements,J2,11.8
48e85de78c,47f9e8d8ec,3F+3Lo,elements,J3,11.8
48e85de78c,47f9e8d8ec,3F+3Lo,elements,J4,11.8
48e85de78c,47f9e8d8ec,3F+3Lo,elements,J5,11.1
48e85de78c,47f9e8d8ec,3F+3Lo,elements,J6,11.1
48e85de78c,47f9e8d8ec,3F+3Lo,elements,J7,11.8
48e85de78c,47f9e8d8ec,3F+3Lo,elements,J8,11.1
48e85de78c,47f9e8d8ec,3F+3Lo,elements,J9,11.1
491c01f4e2,dffdcc0215,2A,elements,J1,4.13
491c01f4e2,dffdcc0215,2A,elements,J2,4.63
491c01f4e2,dffdcc0215,2A,elements,J3,4.63
491c01f4e2,dffdcc0215,2A,elements,J4,4.63
491c01f4e2,dffdcc0215,2A,elements,J5,4.13
491c01f4e2,dffdcc0215,2A,elements,J6,4.63
491c01f4e2,dffdcc0215,2A,elements,J7,4.63
491c01f4e2,dffdcc0215,2A,elements,J8,4.63
491c01f4e2,dffdcc0215,2A,elements,J9,4.13
492a756caa,fe9c5c9bc0,CCoSp4,elements,J1,5
492a756caa,fe9c5c9bc0,CCoSp4,elements,J2,4.5
492a756caa,fe9c5c9bc0,CCoSp4,elements,J3,5
492a756caa,fe9c5c9bc0,CCoSp4,elements,J4,4.5
492a756caa,fe9c5c9bc0,CCoSp4,elements,J5,5
492a756caa,fe9c5c9bc0,CCoSp4,elements,J6,5
492a756caa,fe9c5c9bc0,CCoSp4,elements,J7,5
492a756caa,fe9c5c9bc0,CCoSp4,elements,J8,5
492a756caa,fe9c5c9bc0,CCoSp4,elements,J9,5
492ae461b9,7e4d547435,CCoSp4,elements,J1,4.5
492ae461b9,7e4d547435,CCoSp4,elements,J2,4.5
492ae461b9,7e4d547435,CCoSp4,elements,J3,4.5
492ae461b9,7e4d547435,CCoSp4,elements,J4,4
492ae461b9,7e4d547435,CCoSp4,elements,J5,4.5
492ae461b9,7e4d547435,CCoSp4,elements,J6,4.5
492ae461b9,7e4d547435,CCoSp4,elements,J7,4
492ae461b9,7e4d547435,CCoSp4,elements,J8,4.5
492ae461b9,7e4d547435,CCoSp4,elements,J9,4.5
4939110979,7bfaa8fc93,BoDs4,elements,J1,6.6
4939110979,7bfaa8fc93,BoDs4,elements,J2,5.9
4939110979,7bfaa8fc93,BoDs4,elements,J3,5.9
4939110979,7bfaa8fc93,BoDs4,elements,J4,5.9
4939110979,7bfaa8fc93,BoDs4,elements,J5,6.6
4939110979,7bfaa8fc93,BoDs4,elements,J6,6.6
4939110979,7bfaa8fc93,BoDs4,elements,J7,5.9
4939110979,7bfaa8fc93,BoDs4,elements,J8,6.6
4939110979,7bfaa8fc93,BoDs4,elements,J9,5.2
49af6d9a13,5b136379cd,3LoTh,elements,J1,5.7
49af6d9a13,5b136379cd,3LoTh,elements,J2,5.7
49af6d9a13,5b136379cd,3LoTh,elements,J3,6.4
49af6d9a13,5b136379cd,3LoTh,elements,J4,5.7
49af6d9a13,5b136379cd,3LoTh,elements,J5,6.4
49af6d9a13,5b136379cd,3LoTh,elements,J6,6.4
49af6d9a13,5b136379cd,3LoTh,elements,J7,6.4
49af6d9a13,5b136379cd,3LoTh,elements,J8,6.4
49af6d9a13,5b136379cd,3LoTh,elements,J9,6.4
49b8f70702,e193fce3cd,4Lz+COMBO,elements,J1,9.6
49b8f70702,e193fce3cd,4Lz+COMBO,elements,J2,9.6
49b8f70702,e193fce3cd,4Lz+COMBO,elements,J3,9.6
49b8f70702,e193fce3cd,4Lz+COMBO,elements,J4,9.6
49b8f70702,e193fce3cd,4Lz+COMBO,elements,J5,9.6
49b8f70702,e193fce3cd,4Lz+COMBO,elements,J6,9.6
49b8f70702,e193fce3cd,4Lz+COMBO,elements,J7,9.6
49b8f70702,e193fce3cd,4Lz+COMBO,elements,J8,9.6
49b8f70702,e193fce3cd,4Lz+COMBO,elements,J9,9.6
49ca4f5a6e,cb67dacba3,SlLi4,elements,J1,4.5
49ca4f5a6e,cb67dacba3,SlLi4,elements,J2,5.7
49ca4f5a6e,cb67dacba3,SlLi4,elements,J3,5.1
49ca4f5a6e,cb67dacba3,SlLi4,elements,J4,5.1
49ca4f5a6e,cb67dacba3,SlLi4,elements,J5,4
49ca4f5a6e,cb67dacba3,SlLi4,elements,J6,5.1
49ca4f5a6e,cb67dacba3,SlLi4,elements,J7,5.1
49ca4f5a6e,cb67dacba3,SlLi4,elements,J8,4
49ca4f5a6e,cb67dacba3,SlLi4,elements,J9,5.1
4a3270e2ae,c3a5a132f8,3Lz,elements,J1,6.7
4a3270e2ae,c3a5a132f8,3Lz,elements,J2,6
4a3270e2ae,c3a5a132f8,3Lz,elements,J3,6
4a3270e2ae,c3a5a132f8,3Lz,elements,J4,6
4a3270e2ae,c3a5a132f8,3Lz,elements,J5,5.3
4a3270e2ae,c3a5a132f8,3Lz,elements,J6,6
4a3270e2ae,c3a5a132f8,3Lz,elements,J7,6
4a3270e2ae,c3a5a132f8,3Lz,elements,J8,6
4a3270e2ae,c3a5a132f8,3Lz,elements,J9,6
4a65358b4f,6760a7bccb,4T+2T,elements,J1,12.76
4a65358b4f,6760a7bccb,4T+2T,elements,J2,12.76
4a65358b4f,6760a7bccb,4T+2T,elements,J3,12.76
4a65358b4f,6760a7bccb,4T+2T,elements,J4,12.76
4a65358b4f,6760a7bccb,4T+2T,elements,J5,11.56
4a65358b4f,6760a7bccb,4T+2T,elements,J6,12.76
4a65358b4f,6760a7bccb,4T+2T,elements,J7,12.76
4a65358b4f,6760a7bccb,4T+2T,elements,J8,11.56
4a65358b4f,6760a7bccb,4T+2T,elements,J9,11.56
4a6a9d0ad4,a244f79fc6,CiSt3,elements,J1,8.2
4a6a9d0ad4,a244f79fc6,CiSt3,elements,J2,8.2
4a6a9d0ad4,a244f79fc6,CiSt3,elements,J3,9.3
4a6a9d0ad4,a244f79fc6,CiSt3,elements,J4,9.3
4a6a9d0ad4,a244f79fc6,CiSt3,elements,J5,8.2
4a6a9d0ad4,a244f79fc6,CiSt3,elements,J6,8.2
4a6a9d0ad4,a244f79fc6,CiSt3,elements,J7,8.2
4a6a9d0ad4,a244f79fc6,CiSt3,elements,J8,7.1
4a6a9d0ad4,a244f79fc6,CiSt3,elements,J9,8.2
4a85c1128c,e82fec7f7d,StSq3,elements,J1,3.8
4a85c1128c,e82fec7f7d,StSq3,elements,J2,4.3
4a85c1128c,e82fec7f7d,StSq3,elements,J3,4.3
4a85c1128c,e82fec7f7d,StSq3,elements,J4,4.3
4a85c1128c,e82fec7f7d,StSq3,elements,J5,3.8
4a85c1128c,e82fec7f7d,StSq3,elements,J6,4.3
4a85c1128c,e82fec7f7d,StSq3,elements,J7,4.3
4a85c1128c,e82fec7f7d,StSq3,elements,J8,3.8
4a85c1128c,e82fec7f7d,StSq3,elements,J9,3.8
4a89b546fa,479e7899ff,CCoSp4,elements,J1,4
4a89b546fa,479e7899ff,CCoSp4,elements,J2,4
4a89b546fa,479e7899ff,CCoSp4,elements,J3,3.5
4a89b546fa,479e7899ff,CCoSp4,elements,J4,4
4a89b546fa,479e7899ff,CCoSp4,elements,J5,4
4a89b546fa,479e7899ff,CCoSp4,elements,J6,4
4a89b546fa,479e7899ff,CCoSp4,elements,J7,4
4a89b546fa,479e7899ff,CCoSp4,elements,J8,3.5
4a89b546fa,479e7899ff,CCoSp4,elements,J9,4
4a8c3d4546,58e88a7ff2,3FTh,elements,J1,6.2
4a8c3d4546,58e88a7ff2,3FTh,elements,J2,6.2
4a8c3d4546,58e88a7ff2,3FTh,elements,J3,6.2
4a8c3d4546,58e88a7ff2,3FTh,elements,J4,5.5
4a8c3d4546,58e88a7ff2,3FTh,elements,J5,6.2
4a8c3d4546,58e88a7ff2,3FTh,elements,J6,5.5
4a8c3d4546,58e88a7ff2,3FTh,elements,J7,5.5
4a8c3d4546,58e88a7ff2,3FTh,elements,J8,5.5
4a8c3d4546,58e88a7ff2,3FTh,elements,J9,5.5
4a9529e21d,2580139c00,3Lo,elements,J1,6.3100000000000005
4a9529e21d,2580139c00,3Lo,elements,J2,7.01
4a9529e21d,2580139c00,3Lo,elements,J3,6.3100000000000005
4a9529e21d,2580139c00,3Lo,elements,J4,6.3100000000000005
4a9529e21d,2580139c00,3Lo,elements,J5,6.3100000000000005
4a9529e21d,2580139c00,3Lo,elements,J6,6.3100000000000005
4a9529e21d,2580139c00,3Lo,elements,J7,7.01
4a9529e21d,2580139c00,3Lo,elements,J8,7.01
4a9529e21d,2580139c00,3Lo,elements,J9,6.3100000000000005
4aab11bb11,ddcb45d1fd,3T+2T,elements,J1,5.6
4aab11bb11,ddcb45d1fd,3T+2T,elements,J2,5.6
4aab11bb11,ddcb45d1fd,3T+2T,elements,J3,5.6
